# Id,E(Ry),Eat(Ry)
26998,-171.73803253,-6.19189052999999
27000,-200.79559543,-10.68602543
27002,-312.97577276,-14.87759776
27003,-202.76991954,-9.16628553999999
27010,-148.10655081,-10.04772981
27013,-219.68364849,-10.91401849
27017,-250.42370723,-12.52136923
27021,-260.16521409,-16.95703309
27025,-264.85997905,-16.10268605
27026,-159.61109766,-8.61845666000002
27028,-271.84673969,-12.64604169
27047,-338.95146793,-13.18884393
27048,-226.76619342,-13.67055242
27050,-247.37197362,-9.13094562000001
27053,-164.91659861,-8.63308461
27054,-226.90410693,-9.34953993000002
27057,-205.32595048,-6.60857147999999
27061,-169.43699807,-10.66306907
27064,-250.2166976,-11.5116556
27069,-238.63123964,-14.26024664
27071,-298.42396173,-16.49543173
27075,-336.80625364,-11.69844864
27132,-213.96950753,-8.89971652999998
27133,-186.11990583,-10.52151283
27134,-187.7639241,-8.95835310000001
27135,-116.58904001,-4.92924301000001
27136,-215.05239891,-8.99263590999999
27159,-274.72311726,-11.90852126
27162,-219.63250455,-10.86287455
27184,-205.59116754,-11.21288054
27196,-281.19679137,-16.83724437
27198,-269.41553932,-15.32858632
27199,-212.15042129,-10.50726029
27204,-339.21976287,-15.55451087
27205,-265.0044689,-18.1250959
27209,-217.49838913,-12.44227513
27210,-217.42686607,-12.37075207
27213,-271.94527489,-17.68119389
27214,-279.58254146,-13.47482646
27236,-419.39814779,-20.54759479
27239,-334.36308173,-17.42771873
27244,-291.53709969,-13.93458069
27251,-209.41129475,-8.70983874999999
27253,-138.28502519,-10.84673719
27254,-186.26240559,-12.54193259
27255,-212.34386895,-17.51524495
27266,-250.93093101,-13.88435701
27272,-425.33408359,-12.20737159
27285,-305.05615334,-17.58204834
27290,-247.51253374,-9.27150574000001
27291,-126.19260616,-8.37120216
27292,-233.70852656,-15.10609756
27302,-202.56714895,-13.42244095
27303,-202.54463867,-13.39993067
27304,-285.54954054,-6.32202154000004
27311,-291.46706349,-9.62507048999998
27313,-398.77817086,-11.43798786
27314,-198.26142871,-7.14820971
27315,-334.09597118,-7.98451718000001
27325,-232.01097485,-10.56576385
27345,-360.49809086,-19.39587986
27357,-119.58135909,-4.46628509
27365,-104.9451444,-8.40270240000001
27369,-201.85334729,-8.27836028999999
27372,-242.81365616,-10.34119216
27374,-265.29161713,-11.11407313
27378,-287.77735357,-15.31722657
27392,-286.38618324,-15.95245724
27397,-234.3077172,-11.2463622
27400,-294.56328057,-18.95791957
27402,-267.40600047,-15.63233447
27413,-141.72317581,-5.70572580999999
27422,-147.73730907,-6.14210007
27440,-125.28028686,-7.26807786000001
27457,-135.74224004,-8.48108004000001
27458,-150.05587822,-9.68377022000001
27460,-150.07557996,-9.70347196
27470,-148.11104908,-10.05222808
27474,-99.92219215,-6.26763615
27475,-148.22147167,-6.88450166999999
27478,-190.77020122,-9.62269621999999
27487,-190.57006761,-12.70071161
27488,-138.58221241,-4.80707841
27491,-210.18198,-8.974186
27492,-129.09614496,-4.76076696
27499,-202.74038953,-12.19545253
27501,-304.97437558,-17.28081858
27502,-248.14473063,-14.33398163
27507,-165.1187309,-5.55706789999999
27508,-216.01634679,-10.51118879
27510,-191.35130227,-7.40333927
27512,-259.8194418,-15.1722448
27513,-154.8178542,-8.6771822
27516,-360.51761372,-13.07855672
27517,-200.68018152,-10.79006352
27518,-145.53861828,-12.59354228
27519,-114.477441,-9.58985699999999
27520,-169.36879097,-8.93639396999998
27523,-119.45425533,-7.61733033
27526,-193.01813911,-15.19110711
27533,-114.51302146,-9.62543746
27535,-114.48102498,-9.59344098
27536,-274.91363049,-11.07687849
27538,-219.43361181,-9.00551381
27541,-248.04931978,-14.45802278
27543,-262.34698577,-15.64474077
27547,-214.49442513,-14.07436513
27549,-228.7937122,-15.2627042
27551,-228.77168827,-15.24068027
27553,-214.49453356,-14.07447356
27557,-200.17351357,-12.86440157
27559,-214.47145404,-14.05139404
27561,-262.34017322,-15.63792822
27563,-248.0421014,-14.4508044
27565,-179.12599845,-7.85361645
27568,-142.89116719,-10.12321919
27589,-207.97213581,-12.35577781
27596,-113.61213573,-5.47504973000001
27608,-288.61647283,-17.52792783
27622,-222.37371176,-10.58770876
27623,-152.74101213,-9.13307913
27627,-117.04576011,-7.04443111
27642,-205.89619392,-7.65650592
27656,-185.16825594,-11.47642994
27661,-303.7026741,-9.1851001
27662,-210.16185673,-10.83198273
27669,-197.07154853,-10.22645053
27673,-186.19130363,-10.59291063
27674,-186.15534056,-10.55694756
27682,-170.02073684,-6.19035684000002
27683,-114.46237303,-9.57478902999999
27690,-147.83790928,-8.12062028
27691,-108.54183454,-5.47616954
27694,-250.66761392,-13.84049192
27695,-217.41840216,-10.48436816
27697,-209.80298724,-14.93203924
27700,-250.54341826,-14.89707326
27701,-250.54454474,-14.89819974
27702,-267.68813896,-12.63632396
27703,-296.3361171,-15.0624061
27731,-178.73028112,-14.01419712
27732,-178.73128651,-14.01520251
27734,-193.02108869,-15.19405669
27738,-172.71167724,-10.03696424
27742,-206.15053345,-11.48536045
27748,-154.98121771,-7.65976871000001
27749,-272.35936421,-16.69505421
27753,-152.53337092,-10.10621492
27756,-121.54035814,-9.04861414
27760,-145.14270184,-8.66123784000001
27774,-221.26793923,-12.02415523
27775,-235.5615944,-13.2068624
27777,-278.4959941,-16.8084181
27784,-249.96044031,-14.49476031
27785,-207.02033179,-10.88749579
27787,-147.6791655,-9.14265350000002
27789,-190.61976696,-12.75041096
27790,-200.87505966,-7.70679266000002
27791,-167.10304466,-10.16471166
27797,-305.23444369,-19.19935469
27808,-252.45386003,-10.32218803
27809,-155.24955963,-9.58657862999999
27814,-236.07000266,-7.41721165999999
27815,-335.20529733,-12.70714533
27821,-157.08606387,-7.92901886999999
27824,-147.65105648,-7.93376748
27826,-166.61393454,-8.23658553999999
27827,-138.21360572,-4.65792372000001
27828,-140.30125702,-6.31020802
27830,-166.38394371,-6.12867471000001
27831,-190.8148802,-9.66737520000001
27832,-222.39490653,-10.38945153
27840,-217.08237373,-8.70932372999999
27843,-201.85313117,-7.73301917000001
27845,-154.74141165,-10.69811165
27849,-129.27881282,-5.72674082000002
27850,-207.6021423,-10.3273163
27853,-226.49093093,-16.67343893
27858,-212.12587713,-10.70216813
27866,-174.29719892,-11.85207792
27867,-236.60657203,-14.76831803
27868,-279.55153543,-18.38043743
27869,-250.76479634,-13.93767434
27874,-248.23422216,-18.39876516
27875,-229.17823499,-10.96884899
27876,-286.69063628,-15.81800628
27877,-215.13444398,-11.91392598
27878,-179.14109146,-10.92740646
27882,-162.28537007,-9.23768107000001
27883,-150.73131308,-6.96122208
27889,-152.96268136,-7.95451936000001
27890,-136.40798123,-5.74883822999999
27893,-150.70305502,-7.53048902
27905,-176.87935213,-9.32048613000001
27906,-160.00023443,-10.66606143
27908,-248.24652915,-15.93562715
27909,-88.05626928,-5.67706527999999
27915,-260.72712899,-10.00132499
27918,-307.88947588,-15.64602788
27919,-214.31631082,-10.83755382
27923,-95.31995159,-7.21450759
27932,-131.12118254,-6.35043754
27934,-235.94879952,-14.81363152
27938,-143.1584624,-12.0489824
27939,-166.60772432,-9.41115231999999
27940,-189.83869048,-11.55907748
27941,-188.65010549,-13.09403649
27946,-99.87686034,-6.44175634
27947,-148.99550371,-8.65204271000002
27948,-163.30078504,-9.84637604
27949,-174.13451784,-10.03092884
27951,-243.36591782,-12.26503582
27955,-178.62007046,-12.02606646
27962,-245.98786418,-12.83193418
27965,-236.08619861,-13.77025361
27966,-191.01273223,-13.62106723
27970,-85.83789309,-4.11350809
27971,-143.27461312,-8.88698411999999
27975,-315.58895772,-14.25495772
27978,-207.60933949,-13.39321049
27980,-211.51784372,-8.28364872
27981,-211.51702116,-8.28282616000001
27999,-313.22757969,-13.72917569
28002,-275.16819227,-11.11198827
28003,-257.79161099,-15.45770099
28005,-180.95139112,-12.30233912
28008,-296.40170948,-14.90854648
28009,-267.57720568,-15.58408768
28010,-301.15894671,-15.99459171
28014,-210.30624581,-10.75691981
28017,-186.08214028,-13.54244428
28018,-159.55441987,-9.74255586999999
28020,-215.87169139,-3.13579639
28021,-131.21677673,-11.38264873
28022,-131.20309995,-11.36897195
28023,-131.21513716,-11.38100916
28024,-131.18418902,-11.35006102
28025,-131.21080436,-11.37667636
28026,-131.1977952,-11.3636672
28027,-131.20719391,-11.37306591
28028,-131.20633632,-11.37220832
28029,-145.52403729,-12.57896129
28030,-114.50490069,-9.61731669
28031,-140.92406388,-5.31333388000002
28032,-342.15162783,-11.97240183
28068,-191.01012843,-13.61846343
28100,-231.99828016,-10.55306916
28108,-379.64935681,-19.66763381
28111,-140.26539692,-7.45512492
28114,-140.72670031,-6.51619931000002
28115,-152.9590994,-6.07301740000003
28132,-255.68038547,-11.90392247
28143,-272.06453543,-11.46360843
28149,-358.47948348,-14.75394248
28150,-324.93480902,-14.38050502
28158,-259.03214202,-13.97468802
28159,-214.75814621,-9.87916021000001
28160,-168.12648885,-8.90351584999999
28165,-294.35995893,-14.52437293
28166,-130.9735934,-9.2615454
28171,-300.81376049,-17.04963449
28173,-315.11373945,-18.23866545
28182,-213.27052605,-12.87911305
28187,-225.56154266,-12.49454866
28193,-202.03103523,-8.23659622999998
28200,-327.29876822,-16.08964522
28201,-308.24735943,-15.91774843
28206,-264.9580178,-12.9225758
28225,-147.91851165,-11.04046765
28226,-171.75756402,-12.32881602
28227,-195.64879633,-13.66934433
28231,-147.92028659,-11.04224259
28236,-284.16591041,-14.16755141
28237,-207.48073366,-16.32330166
28252,-186.05492244,-13.51522644
28255,-186.13735917,-12.63633817
28256,-267.93422485,-11.48218085
28257,-277.32515798,-14.71150698
28258,-165.1563185,-4.41387850000001
28264,-143.18304734,-9.01487034000002
28279,-272.15355667,-7.31315567000001
28281,-330.14296346,-14.51723846
28288,-329.4409669,-19.4549449
28290,-300.84154397,-17.07741797
28295,-224.24988034,-16.04853234
28302,-147.44900081,-7.03456881
28311,-91.67878737,-3.77911836999999
28321,-376.21043322,-11.45974122
28324,-179.54011359,-5.67245259000001
28326,-164.85293974,-6.91095774000001
28331,-234.01686337,-14.01420537
28357,-313.11085865,-18.76852365
28358,-284.48829391,-16.36785491
28369,-162.59174749,-8.14382949
28371,-330.70433857,-10.40023557
28383,-336.35771191,-22.04567891
28386,-338.97145893,-19.54568093
28389,-171.81423011,-9.32678511
28390,-214.75898772,-12.93869872
28391,-262.46145958,-15.53976258
28400,-275.17205113,-13.21321913
28406,-296.00028998,-13.06811098
28408,-262.42617134,-12.66522934
28410,-248.10545988,-11.45546588
28425,-257.50656567,-17.53420967
28426,-357.14636809,-17.90840009
28429,-136.27833375,-6.21671574999999
28430,-150.5770971,-7.40453110000001
28431,-150.57113051,-7.39856451
28434,-281.13517045,-12.93362045
28439,-198.17275237,-13.17692737
28443,-236.12142969,-13.80548469
28446,-185.69804899,-11.71933699
28450,-157.62905516,-10.13047816
28454,-188.48069752,-16.20277752
28456,-159.85728281,-13.80125881
28457,-159.853701,-13.797677
28458,-159.85431896,-13.79829496
28467,-305.62140207,-11.84923807
28481,-207.4577235,-16.3002915
28482,-281.4470825,-12.8066285
28483,-336.95095534,-14.90184734
28488,-136.10743311,-9.32396410999999
28493,-168.99473938,-9.96257137999999
28495,-258.19908561,-9.30887761
28497,-115.99985994,-6.02717793999999
28500,-210.32972524,-10.78039924
28504,-200.32725606,-9.73999505999998
28505,-214.66614735,-10.96793835
28506,-243.29702024,-13.37691524
28507,-276.65594706,-14.74538206
28510,-245.47067942,-14.89575542
28511,-233.3997452,-14.3196252
28512,-234.38232175,-11.10151475
28513,-272.46169769,-15.61661069
28516,-232.01473517,-10.56952417
28517,-284.20158919,-14.20323019
28518,-164.40204213,-10.91898613
28520,-211.38764557,-8.15345056999999
28526,-145.23189215,-10.62834815
28528,-276.7565764,-13.8846864
28532,-216.96971581,-8.37721381
28536,-150.61342339,-7.44085739000002
28537,-164.9304127,-8.64689870000001
28539,-164.99882913,-8.71531512999999
28540,-153.02961423,-8.02145222999999
28541,-181.66197964,-10.43192164
28542,-198.16090082,-13.16507582
28543,-210.04997813,-13.77880113
28544,-157.61754368,-10.11896668
28545,-233.85255638,-10.31351038
28551,-179.23837416,-9.84391216
28557,-373.118631,-16.759833
28558,-167.15274002,-7.37516202
28559,-245.7412071,-18.9221231
28560,-245.74334492,-18.92426092
28561,-187.10097213,-9.21793912999999
28567,-248.76147477,-12.36971977
28568,-248.73648844,-12.34473344
28569,-157.7159327,-9.61983069999999
28570,-172.05362388,-10.84657388
28576,-248.22214328,-14.41139428
28582,-317.5085697,-18.2003747
28592,-293.85487705,-14.41676205
28594,-289.18394398,-14.11416398
28603,-293.84689269,-11.35008069
28606,-255.56772525,-15.06941125
28617,-255.78749636,-12.01103336
28618,-162.28471985,-9.23703085
28619,-226.96137108,-12.46550108
28622,-178.6191181,-12.0251141
28638,-243.23377138,-12.13288938
28639,-133.72675116,-8.77887815999999
28643,-135.01598197,-6.38323997000001
28646,-381.79973639,-18.10449739
28652,-303.4147755,-14.7563565
28654,-296.16784401,-14.89413301
28657,-147.74424702,-6.14903801999998
28660,-126.64611525,-4.14633325
28673,-142.24995402,-7.89097201999999
28674,-135.70538259,-5.38552558999999
28677,-338.71937069,-20.69382169
28679,-236.53576902,-14.69751502
28688,-234.89323829,-13.78671729
28705,-313.03454819,-16.81429319
28714,-255.32160747,-16.00407047
28715,-229.07726987,-14.14603287
28717,-173.9098489,-9.80625989999999
28774,-126.55786905,-7.33623605
28793,-167.32390863,-7.32687863000001
28812,-150.31561919,-11.60197919
28813,-351.50995816,-18.22782216
28815,-241.03725481,-11.99142081
28818,-267.60701238,-15.61389438
28822,-312.37577647,-18.73652747
28824,-236.23458583,-13.69918883
28831,-257.43587774,-17.68297374
28834,-188.41373992,-10.97975092
28845,-190.66315403,-14.67171803
28852,-370.42595849,-12.14691649
28853,-384.76105565,-13.37106565
28860,-322.63419983,-9.45656582999999
28861,-174.34033259,-11.89521159
28870,-200.15686535,-14.72567335
28877,-207.92137182,-12.30501382
28882,-193.12238363,-13.19797963
28894,-305.88912139,-13.99487739
28904,-211.79125358,-6.77875657999999
28905,-164.38574323,-10.90268723
28906,-164.38852377,-10.90546777
28923,-257.66814903,-17.47634103
28924,-257.66703723,-17.47522923
28926,-176.06461816,-11.08675816
28927,-327.28732295,-16.07819995
28929,-271.89943898,-15.75743798
28930,-138.30124557,-10.86295757
28933,-333.7707942,-19.6358892
28934,-303.63922829,-13.58058029
28937,-148.04885824,-9.99003723999999
28941,-296.22478553,-14.95107453
28942,-241.05562647,-11.79034047
28957,-238.42004621,-14.26850521
28961,-114.81263434,-3.58820434
28964,-272.02261547,-12.82191747
28965,-148.10820709,-10.04938609
28971,-128.50608217,-8.84908217000002
28989,-188.24564972,-12.21188972
29021,-350.96669745,-9.68924745000004
29023,-126.17652048,-8.35511647999999
29025,-169.46644619,-10.69251719
29028,-308.37124497,-12.76348497
29030,-167.16044929,-10.22211629
29033,-135.92145267,-7.26006366999999
29039,-272.39873018,-16.73442018
29044,-142.19015685,-7.83117485
29046,-355.36482639,-22.39273339
29047,-319.51073205,-10.96915205
29048,-368.6967036,-13.0273146
29049,-283.88369832,-8.94872232
29052,-198.30453156,-10.03055756
29057,-275.11492492,-11.05872092
29062,-73.64828925,-4.59948525
29073,-207.47455744,-16.31712544
29076,-122.86771071,-6.69109770999999
29079,-358.47420584,-11.47051584
29083,-272.38699479,-11.78606779
29084,-286.70766597,-12.99579097
29085,-261.54204981,-11.59030281
29096,-176.68742935,-12.40671235
29098,-179.16936397,-9.77490197
29101,-368.10891038,-17.12714838
29110,-187.41305693,-8.12979493
29116,-162.38039854,-11.21062954
29126,-278.68728977,-16.56080977
29128,-231.57906247,-9.87561246999999
29132,-200.39760687,-11.46881387
29134,-336.15132948,-20.18082848
29136,-214.7001629,-9.82117690000001
29143,-411.05098656,-14.18008256
29145,-168.59195505,-6.78797605
29147,-200.38782434,-8.61978634000002
29148,-252.81979656,-9.22046155999999
29159,-205.22772422,-10.74981922
29160,-145.49383872,-10.45139072
29178,-162.42683884,-11.25706984
29179,-136.16406862,-9.38059962
29180,-215.34120511,-9.84529610999999
29193,-300.74796633,-17.20329233
29216,-249.36950159,-12.09333559
29226,-274.101997,-19.402549
29227,-171.73137733,-9.46338433
29243,-368.29674909,-13.95067509
29244,-269.56677767,-7.74274967000002
29245,-282.0943234,-13.7121084
29246,-248.31392601,-13.10294801
29271,-243.7909022,-11.2897912
29298,-319.25189557,-21.50608757
29305,-231.4669372,-9.76348719999999
29306,-322.1103221,-15.9726201
29327,-408.81881923,-13.91680023
29331,-217.60696348,-11.37007248
29332,-310.75667209,-8.85439008999998
29339,-90.50795962,-6.29315962
29342,-288.89599725,-13.34852625
29346,-202.1293384,-10.2128194
29349,-115.51985247,-5.06947947
29352,-188.82595497,-9.99173697000001
29372,-174.13592582,-9.43481182000002
29373,-165.01083434,-8.72732034000001
29374,-315.59627386,-14.26227386
29375,-176.63126029,-10.47262329
29376,-176.50894383,-10.56975883
29378,-278.828073,-18.360061
29391,-202.76175075,-11.83874075
29395,-314.9062365,-19.2119395
29396,-145.53166506,-7.64997205999998
29397,-136.29187611,-6.23025810999999
29398,-172.23783325,-7.16938224999998
29399,-164.224057,-8.86308099999999
29408,-209.92390687,-16.93087887
29420,-141.08863453,-7.35582453000001
29422,-138.35047482,-4.79479282
29432,-269.18412174,-18.15586574
29433,-198.18568488,-9.91171087999999
29435,-241.54703677,-9.70074477
29436,-258.17957236,-14.44543336
29442,-228.78673825,-15.25573025
29448,-248.05087073,-14.45957373
29449,-228.76213632,-15.23112832
29453,-228.77920265,-15.24819465
29454,-228.77917983,-15.24817183
29462,-228.77508591,-15.24407791
29464,-228.78005451,-15.24904651
29465,-262.33327206,-15.63102706
29482,-205.34491678,-9.68623478000001
29483,-252.81175372,-6.15372172000002
29484,-267.11255242,-7.34357241999999
29485,-267.15359044,-7.38461044000002
29486,-281.45031605,-8.57038805000002
29488,-270.09150141,-13.20409041
29489,-270.08215603,-13.19474503
29493,-171.40907814,-10.54131414
29494,-183.99588141,-8.45478241000001
29499,-243.09421949,-16.45226349
29502,-228.47726012,-13.28778412
29509,-164.60656713,-12.78197913
29520,-219.74553055,-10.97590055
29524,-164.59748567,-12.77289767
29540,-232.76674371,-12.09558971
29542,-233.34353845,-12.60495045
29544,-107.02596592,-6.20615392000001
